ID do Cliente,Idade,Gênero,Item Comprado,Categoria,Valor da Compra (R$),Localização,Tamanho,Cor,Estação,Avaliação,Status de Assinatura,Tipo de Envio,Desconto Aplicado,Código Promocional Utilizado,Compras Anteriores,Método de Pagamento,Frequência de Compras
2287,67,Masculino,Botas,Calçados,38,Manaus,L,Azul,Primavera,2.5,No,Retirada Na Loja,No,No,35,Dinheiro,Trimestral
2288,66,Masculino,Sandálias,Calçados,45,Belém,L,Verde,Verão,3.0,No,Retirada Na Loja,No,No,6,Transferência Bancária,Anualmente
2289,28,Masculino,Meias,Acessórios,91,Brasília,M,Laranja,Cair,3.8,No,Ar Do Dia Seguinte,No,No,50,Transferência Bancária,Semanalmente
2290,70,Masculino,Óculos de Sol,Acessórios,82,Cuiabá,M,Laranja,Cair,4.1,No,Frete Grátis,No,No,47,Cartão de Débito,Semanalmente
2291,37,Masculino,Calças,Roupas,48,Belém,L,Magenta,Inverno,3.3,No,Padrão,No,No,23,Cartão de Débito,Trimestral
2292,28,Masculino,Tênis,Calçados,30,Natal,M,Indigo,Primavera,5.0,No,Envio Em 2 Dias,No,No,13,Cartão de Crédito,Trimestral
2293,43,Masculino,Shorts,Roupas,34,Natal,S,Bege,Primavera,3.8,No,Ar Do Dia Seguinte,No,No,31,Boleto Bancário,Por Mês
2294,37,Masculino,Cinto,Acessórios,68,Porto Alegre,L,Verde,Cair,3.3,No,Expressa,No,No,16,Boleto Bancário,Cada 3 Meses
2295,54,Masculino,Sapatos,Calçados,95,Curitiba,M,Vermelho,Inverno,5.0,No,Expressa,No,No,40,Pix,Anualmente
2296,50,Masculino,Vestido,Roupas,22,Brasília,L,Bege,Primavera,2.9,No,Envio Em 2 Dias,No,No,45,Dinheiro,Trimestral
2297,46,Masculino,Suéter,Roupas,88,Porto Alegre,M,Verde,Cair,2.5,No,Ar Do Dia Seguinte,No,No,50,Transferência Bancária,Cada 3 Meses
2298,60,Masculino,Botas,Calçados,83,Florianópolis,M,Laranja,Verão,4.7,No,Padrão,No,No,1,Pix,Trimestral
2299,40,Masculino,Suéter,Roupas,87,Recife,L,Ciano,Primavera,2.9,No,Envio Em 2 Dias,No,No,10,Transferência Bancária,Cada 3 Meses
2300,64,Masculino,Meias,Acessórios,57,Rio de Janeiro,M,Tolet,Verão,3.7,No,Retirada Na Loja,No,No,48,Transferência Bancária,Cada 3 Meses
2301,18,Masculino,Blusa,Roupas,88,Porto Alegre,XL,Lavanda,Verão,4.4,No,Envio Em 2 Dias,No,No,38,Boleto Bancário,Por Mês
2302,37,Masculino,Blusa,Roupas,20,Goiânia,L,Turquesa,Inverno,2.9,No,Ar Do Dia Seguinte,No,No,21,Cartão de Débito,Anualmente
2303,36,Masculino,Bolsa,Acessórios,39,Manaus,L,Rosa,Verão,3.6,No,Retirada Na Loja,No,No,38,Transferência Bancária,Por Mês
2304,51,Masculino,Cinto,Acessórios,71,Porto Alegre,S,Bege,Primavera,4.8,No,Envio Em 2 Dias,No,No,31,Pix,Quinzenal
2305,26,Masculino,Moletom,Roupas,73,Natal,L,Prata,Inverno,4.7,No,Frete Grátis,No,No,9,Dinheiro,Quinzenal
2306,68,Masculino,Shorts,Roupas,63,Curitiba,M,Ouro,Verão,2.6,No,Frete Grátis,No,No,47,Dinheiro,Semanalmente
2307,27,Masculino,Sandálias,Calçados,78,Natal,L,Prata,Inverno,3.4,No,Padrão,No,No,8,Pix,Bi-Semanalmente
2308,28,Masculino,Moletom,Roupas,96,Curitiba,L,Verde,Cair,3.5,No,Ar Do Dia Seguinte,No,No,30,Pix,Anualmente
2309,49,Masculino,Bolsa,Acessórios,81,Florianópolis,M,Cerceta,Inverno,3.4,No,Envio Em 2 Dias,No,No,22,Boleto Bancário,Trimestral
2310,70,Masculino,Suéter,Roupas,95,Florianópolis,S,Ouro,Cair,5.0,No,Envio Em 2 Dias,No,No,3,Boleto Bancário,Trimestral
2311,30,Masculino,Mochila,Acessórios,68,Recife,M,Ciano,Primavera,4.6,No,Padrão,No,No,15,Boleto Bancário,Por Mês
2312,27,Masculino,Shorts,Roupas,28,Belo Horizonte,L,Ouro,Primavera,4.8,No,Envio Em 2 Dias,No,No,10,Cartão de Crédito,Cada 3 Meses
2313,19,Masculino,Calças,Roupas,30,São Paulo,L,Tolet,Verão,3.7,No,Frete Grátis,No,No,19,Cartão de Crédito,Cada 3 Meses
2314,64,Masculino,Casaco,Roupas,31,Natal,M,Preto,Verão,4.7,No,Ar Do Dia Seguinte,No,No,36,Boleto Bancário,Quinzenal
2315,42,Masculino,Casaco,Roupas,95,São Paulo,XL,Marrom,Inverno,4.4,No,Expressa,No,No,12,Transferência Bancária,Cada 3 Meses
2316,69,Masculino,Chapéu,Acessórios,79,Fortaleza,M,Indigo,Inverno,3.5,No,Envio Em 2 Dias,No,No,49,Transferência Bancária,Trimestral
2317,28,Masculino,Cachecol,Acessórios,39,Porto Alegre,L,Yellow,Inverno,3.8,No,Padrão,No,No,7,Pix,Anualmente
2318,47,Masculino,Casaco,Roupas,34,São Paulo,M,Roxa,Verão,4.7,No,Ar Do Dia Seguinte,No,No,28,Pix,Por Mês
2319,69,Masculino,Blusa,Roupas,28,Fortaleza,L,Branco,Primavera,3.1,No,Retirada Na Loja,No,No,30,Cartão de Débito,Anualmente
2320,56,Masculino,Vestido,Roupas,38,Recife,XL,Turquesa,Inverno,5.0,No,Frete Grátis,No,No,29,Pix,Por Mês
2321,28,Masculino,Luvas,Roupas,55,Fortaleza,M,Oliva,Primavera,3.7,No,Frete Grátis,No,No,9,Dinheiro,Cada 3 Meses
2322,50,Masculino,Sapatos,Calçados,31,Belo Horizonte,M,Bege,Inverno,3.0,No,Ar Do Dia Seguinte,No,No,27,Cartão de Crédito,Quinzenal
2323,39,Masculino,Tênis,Calçados,84,Brasília,S,Lavanda,Primavera,4.5,No,Retirada Na Loja,No,No,21,Cartão de Crédito,Quinzenal
2324,35,Masculino,Sandálias,Calçados,93,Fortaleza,L,Branco,Inverno,4.7,No,Expressa,No,No,36,Transferência Bancária,Por Mês
2325,59,Masculino,Blusa,Roupas,28,João Pessoa,L,Marrom,Inverno,3.5,No,Frete Grátis,No,No,19,Transferência Bancária,Anualmente
2326,44,Masculino,Vestido,Roupas,55,Rio de Janeiro,M,Carvão,Verão,4.4,No,Envio Em 2 Dias,No,No,47,Pix,Semanalmente
2327,66,Masculino,Shorts,Roupas,63,Porto Alegre,L,Marrom,Inverno,2.6,No,Padrão,No,No,38,Pix,Anualmente
2328,20,Masculino,Jaqueta,Roupas,94,Porto Alegre,M,Vermelho,Inverno,4.2,No,Envio Em 2 Dias,No,No,22,Cartão de Crédito,Bi-Semanalmente
2329,45,Masculino,Bolsa,Acessórios,36,Goiânia,M,Marrom,Cair,2.6,No,Expressa,No,No,29,Boleto Bancário,Bi-Semanalmente
2330,49,Masculino,Vestido,Roupas,97,Goiânia,S,Cerceta,Primavera,4.8,No,Frete Grátis,No,No,42,Boleto Bancário,Anualmente
2331,60,Masculino,Moletom,Roupas,63,Natal,L,Laranja,Verão,2.9,No,Retirada Na Loja,No,No,47,Boleto Bancário,Cada 3 Meses
2332,61,Masculino,Botas,Calçados,77,Teresina,S,Oliva,Primavera,4.3,No,Envio Em 2 Dias,No,No,10,Transferência Bancária,Bi-Semanalmente
2333,36,Masculino,Saia,Roupas,53,Curitiba,XL,Oliva,Cair,2.6,No,Retirada Na Loja,No,No,10,Dinheiro,Por Mês
2334,33,Masculino,Tênis,Calçados,77,Aracaju,M,Bege,Primavera,3.8,No,Ar Do Dia Seguinte,No,No,1,Boleto Bancário,Cada 3 Meses
2335,49,Masculino,Camisa,Roupas,79,Curitiba,L,Verde,Verão,4.2,No,Padrão,No,No,7,Cartão de Débito,Por Mês
2336,31,Masculino,Joias,Acessórios,37,Curitiba,M,Preto,Verão,3.9,No,Retirada Na Loja,No,No,10,Transferência Bancária,Quinzenal
2337,19,Masculino,Sapatos,Calçados,94,Salvador,M,Verde,Inverno,3.1,No,Frete Grátis,No,No,11,Dinheiro,Semanalmente
2338,39,Masculino,Moletom,Roupas,76,Cuiabá,S,Tolet,Cair,3.6,No,Retirada Na Loja,No,No,5,Cartão de Crédito,Anualmente
2339,66,Masculino,Suéter,Roupas,68,Rio de Janeiro,S,Prata,Cair,4.0,No,Expressa,No,No,21,Dinheiro,Trimestral
2340,25,Masculino,Mochila,Acessórios,65,Campo Grande,L,Marrom,Primavera,3.4,No,Ar Do Dia Seguinte,No,No,24,Pix,Trimestral
2341,63,Masculino,Tênis,Calçados,24,São Paulo,M,Ciano,Verão,2.6,No,Padrão,No,No,37,Transferência Bancária,Quinzenal
2342,56,Masculino,Shorts,Roupas,31,Salvador,L,Cerceta,Verão,4.5,No,Expressa,No,No,22,Boleto Bancário,Cada 3 Meses
2343,20,Masculino,Tênis,Calçados,89,Teresina,M,Oliva,Cair,4.9,No,Padrão,No,No,16,Transferência Bancária,Quinzenal
2344,58,Masculino,Cinto,Acessórios,49,Porto Alegre,M,Vermelho,Verão,4.4,No,Envio Em 2 Dias,No,No,44,Pix,Por Mês
2345,34,Masculino,Sapatos,Calçados,92,Aracaju,XL,Lavanda,Cair,3.5,No,Expressa,No,No,14,Cartão de Débito,Bi-Semanalmente
2346,28,Masculino,Cinto,Acessórios,32,Belo Horizonte,S,Laranja,Inverno,3.3,No,Expressa,No,No,23,Boleto Bancário,Cada 3 Meses
2347,22,Masculino,Sapatos,Calçados,67,João Pessoa,L,Marrom,Inverno,3.1,No,Padrão,No,No,46,Cartão de Crédito,Quinzenal
2348,37,Masculino,Cinto,Acessórios,64,Goiânia,S,Cinza,Cair,4.2,No,Expressa,No,No,46,Boleto Bancário,Cada 3 Meses
2349,54,Masculino,Sandálias,Calçados,84,Aracaju,M,Laranja,Primavera,4.9,No,Ar Do Dia Seguinte,No,No,16,Dinheiro,Cada 3 Meses
2350,65,Masculino,Vestido,Roupas,34,Teresina,M,Laranja,Cair,3.9,No,Padrão,No,No,40,Cartão de Débito,Cada 3 Meses
2351,57,Masculino,Sapatos,Calçados,26,Recife,M,Turquesa,Inverno,4.2,No,Frete Grátis,No,No,21,Transferência Bancária,Anualmente
2352,38,Masculino,Sandálias,Calçados,50,Recife,S,Ciano,Cair,4.9,No,Retirada Na Loja,No,No,25,Cartão de Débito,Bi-Semanalmente
2353,70,Masculino,Mochila,Acessórios,46,Campo Grande,M,Yellow,Cair,2.8,No,Retirada Na Loja,No,No,25,Boleto Bancário,Trimestral
2354,56,Masculino,Meias,Acessórios,71,São Paulo,M,Branco,Cair,4.1,No,Padrão,No,No,25,Pix,Cada 3 Meses
2355,56,Masculino,Jaqueta,Roupas,78,Curitiba,M,Azul,Verão,4.8,No,Ar Do Dia Seguinte,No,No,27,Cartão de Crédito,Por Mês
2356,22,Masculino,Tênis,Calçados,35,Palmas,S,Roxa,Inverno,4.1,No,Ar Do Dia Seguinte,No,No,12,Dinheiro,Por Mês
2357,57,Masculino,Sapatos,Calçados,58,Campo Grande,M,Cinza,Verão,3.0,No,Frete Grátis,No,No,27,Dinheiro,Trimestral
2358,53,Masculino,Calças,Roupas,67,Rio de Janeiro,L,Ciano,Cair,4.2,No,Envio Em 2 Dias,No,No,40,Cartão de Débito,Bi-Semanalmente
2359,53,Masculino,Botas,Calçados,93,Brasília,L,Rosa,Primavera,3.8,No,Padrão,No,No,38,Cartão de Débito,Trimestral
2360,19,Masculino,Camisa,Roupas,81,Florianópolis,S,Ouro,Primavera,3.3,No,Envio Em 2 Dias,No,No,44,Cartão de Crédito,Cada 3 Meses
2361,49,Masculino,Blusa,Roupas,80,Belo Horizonte,L,Prata,Cair,4.7,No,Envio Em 2 Dias,No,No,27,Dinheiro,Cada 3 Meses
2362,44,Masculino,Jaqueta,Roupas,64,Aracaju,M,Cinza,Primavera,4.3,No,Envio Em 2 Dias,No,No,30,Cartão de Crédito,Cada 3 Meses
2363,27,Masculino,Óculos de Sol,Acessórios,41,Curitiba,M,Marrom,Cair,2.7,No,Padrão,No,No,24,Cartão de Débito,Por Mês
2364,60,Masculino,Luvas,Roupas,79,Aracaju,XL,Rosa,Inverno,4.2,No,Expressa,No,No,38,Dinheiro,Bi-Semanalmente
2365,62,Masculino,Luvas,Roupas,60,Natal,L,Marrom,Inverno,4.2,No,Frete Grátis,No,No,4,Cartão de Crédito,Trimestral
2366,52,Masculino,Sandálias,Calçados,91,São Paulo,S,Pêssego,Inverno,2.5,No,Ar Do Dia Seguinte,No,No,32,Dinheiro,Por Mês
2367,30,Masculino,Óculos de Sol,Acessórios,66,Cuiabá,L,Marrom,Inverno,3.6,No,Expressa,No,No,32,Cartão de Crédito,Quinzenal
2368,66,Masculino,Sandálias,Calçados,85,Campo Grande,L,Verde,Inverno,3.4,No,Padrão,No,No,28,Cartão de Crédito,Bi-Semanalmente
2369,29,Masculino,Sandálias,Calçados,38,Curitiba,M,Lavanda,Verão,3.3,No,Padrão,No,No,6,Cartão de Crédito,Cada 3 Meses
2370,24,Masculino,Moletom,Roupas,23,Salvador,M,Ciano,Inverno,4.6,No,Padrão,No,No,24,Cartão de Crédito,Por Mês
2371,51,Masculino,Mochila,Acessórios,71,Curitiba,M,Preto,Primavera,3.9,No,Retirada Na Loja,No,No,38,Cartão de Débito,Semanalmente
2372,67,Masculino,Cachecol,Acessórios,25,Recife,M,Carvão,Inverno,3.7,No,Ar Do Dia Seguinte,No,No,28,Cartão de Débito,Anualmente
2373,50,Masculino,Cachecol,Acessórios,39,Cuiabá,XL,Prata,Primavera,3.1,No,Expressa,No,No,9,Dinheiro,Quinzenal
2374,37,Masculino,Sandálias,Calçados,20,Fortaleza,M,Cinza,Primavera,4.9,No,Expressa,No,No,21,Dinheiro,Cada 3 Meses
2375,69,Masculino,Luvas,Roupas,73,Brasília,L,Pêssego,Inverno,4.7,No,Padrão,No,No,31,Pix,Por Mês
2376,60,Masculino,Calças,Roupas,63,Belém,L,Pêssego,Cair,2.9,No,Ar Do Dia Seguinte,No,No,18,Dinheiro,Trimestral
2377,21,Masculino,Casaco,Roupas,94,Belo Horizonte,XL,Ciano,Primavera,4.1,No,Expressa,No,No,5,Dinheiro,Semanalmente
2378,44,Masculino,Sandálias,Calçados,94,Salvador,L,Magenta,Cair,4.0,No,Ar Do Dia Seguinte,No,No,22,Boleto Bancário,Anualmente
2379,26,Masculino,Joias,Acessórios,71,Florianópolis,L,Cerceta,Verão,2.7,No,Retirada Na Loja,No,No,37,Cartão de Crédito,Bi-Semanalmente
2380,40,Masculino,Shorts,Roupas,77,Belém,M,Pêssego,Primavera,4.0,No,Envio Em 2 Dias,No,No,22,Boleto Bancário,Por Mês
2381,41,Masculino,Meias,Acessórios,66,Campo Grande,M,Preto,Cair,2.5,No,Ar Do Dia Seguinte,No,No,36,Dinheiro,Quinzenal
2382,62,Masculino,Tênis,Calçados,23,Teresina,M,Cerceta,Verão,4.5,No,Frete Grátis,No,No,23,Dinheiro,Anualmente
2383,39,Masculino,Suéter,Roupas,60,Florianópolis,M,Turquesa,Primavera,3.9,No,Expressa,No,No,44,Boleto Bancário,Semanalmente
2384,53,Masculino,Chapéu,Acessórios,72,Palmas,L,Ouro,Primavera,4.9,No,Envio Em 2 Dias,No,No,25,Pix,Anualmente
2385,24,Masculino,Casaco,Roupas,35,Florianópolis,L,Verde,Inverno,3.3,No,Envio Em 2 Dias,No,No,40,Boleto Bancário,Trimestral
2386,41,Masculino,Luvas,Roupas,31,Belo Horizonte,M,Marrom,Cair,3.8,No,Expressa,No,No,12,Dinheiro,Semanalmente
2387,19,Masculino,Saia,Roupas,33,Palmas,L,Azul,Verão,2.9,No,Padrão,No,No,14,Cartão de Débito,Por Mês
2388,36,Masculino,Vestido,Roupas,95,Cuiabá,M,Ouro,Verão,4.0,No,Envio Em 2 Dias,No,No,14,Cartão de Crédito,Por Mês
2389,21,Masculino,Botas,Calçados,68,Manaus,M,Pêssego,Cair,4.1,No,Retirada Na Loja,No,No,10,Pix,Anualmente
2390,25,Masculino,Suéter,Roupas,87,Recife,M,Tolet,Primavera,3.1,No,Retirada Na Loja,No,No,17,Dinheiro,Cada 3 Meses
2391,65,Masculino,Sapatos,Calçados,64,Rio de Janeiro,XL,Yellow,Inverno,4.6,No,Expressa,No,No,24,Dinheiro,Quinzenal
2392,42,Masculino,Vestido,Roupas,74,Brasília,M,Preto,Inverno,4.6,No,Ar Do Dia Seguinte,No,No,31,Boleto Bancário,Trimestral
2393,40,Masculino,Cinto,Acessórios,62,João Pessoa,L,Prata,Primavera,2.6,No,Envio Em 2 Dias,No,No,36,Dinheiro,Anualmente
2394,58,Masculino,Bolsa,Acessórios,97,Manaus,M,Marrom,Inverno,5.0,No,Envio Em 2 Dias,No,No,38,Cartão de Débito,Cada 3 Meses
2395,40,Masculino,Jaqueta,Roupas,47,Palmas,L,Pêssego,Cair,2.9,No,Envio Em 2 Dias,No,No,23,Cartão de Crédito,Quinzenal
2396,62,Masculino,Suéter,Roupas,83,Rio de Janeiro,M,Ciano,Inverno,3.5,No,Envio Em 2 Dias,No,No,47,Cartão de Crédito,Bi-Semanalmente
2397,38,Masculino,Moletom,Roupas,82,Recife,M,Oliva,Primavera,3.7,No,Envio Em 2 Dias,No,No,20,Cartão de Crédito,Semanalmente
2398,37,Masculino,Suéter,Roupas,26,Teresina,L,Preto,Cair,2.9,No,Retirada Na Loja,No,No,41,Boleto Bancário,Por Mês
2399,65,Masculino,Chapéu,Acessórios,81,Palmas,M,Laranja,Inverno,4.3,No,Frete Grátis,No,No,44,Cartão de Crédito,Quinzenal
2400,55,Masculino,Sapatos,Calçados,44,Natal,L,Bege,Primavera,3.2,No,Retirada Na Loja,No,No,31,Transferência Bancária,Por Mês
2401,43,Masculino,Casaco,Roupas,88,Curitiba,M,Pêssego,Inverno,4.2,No,Ar Do Dia Seguinte,No,No,11,Transferência Bancária,Bi-Semanalmente
2402,43,Masculino,Cinto,Acessórios,76,Fortaleza,M,Rosa,Inverno,4.2,No,Padrão,No,No,25,Dinheiro,Bi-Semanalmente
2403,45,Masculino,Cinto,Acessórios,89,João Pessoa,M,Marrom,Inverno,3.8,No,Frete Grátis,No,No,31,Dinheiro,Semanalmente
2404,64,Masculino,Tênis,Calçados,22,Rio de Janeiro,M,Magenta,Cair,4.4,No,Padrão,No,No,40,Transferência Bancária,Semanalmente
2405,28,Masculino,Casaco,Roupas,33,Belo Horizonte,L,Ciano,Inverno,3.1,No,Envio Em 2 Dias,No,No,23,Cartão de Crédito,Bi-Semanalmente
2406,69,Masculino,Botas,Calçados,97,João Pessoa,XL,Prata,Cair,5.0,No,Padrão,No,No,5,Cartão de Crédito,Trimestral
2407,54,Masculino,Camisa,Roupas,57,Belém,M,Indigo,Inverno,4.7,No,Padrão,No,No,26,Dinheiro,Semanalmente
2408,52,Masculino,Cachecol,Acessórios,38,Rio de Janeiro,M,Bege,Verão,3.0,No,Expressa,No,No,11,Dinheiro,Bi-Semanalmente
2409,23,Masculino,Casaco,Roupas,55,Rio de Janeiro,XL,Preto,Cair,4.2,No,Ar Do Dia Seguinte,No,No,44,Cartão de Crédito,Cada 3 Meses
2410,26,Masculino,Camisa,Roupas,37,Palmas,L,Yellow,Primavera,3.0,No,Retirada Na Loja,No,No,47,Transferência Bancária,Cada 3 Meses
2411,48,Masculino,Saia,Roupas,43,Porto Alegre,M,Marrom,Verão,3.7,No,Frete Grátis,No,No,46,Cartão de Débito,Por Mês
2412,49,Masculino,Vestido,Roupas,96,Cuiabá,M,Ciano,Verão,2.7,No,Frete Grátis,No,No,35,Cartão de Crédito,Cada 3 Meses
2413,53,Masculino,Meias,Acessórios,51,Goiânia,M,Rosa,Inverno,4.3,No,Envio Em 2 Dias,No,No,8,Boleto Bancário,Bi-Semanalmente
2414,69,Masculino,Camisa,Roupas,95,São Paulo,XL,Tolet,Cair,2.7,No,Envio Em 2 Dias,No,No,30,Cartão de Crédito,Semanalmente
2415,26,Masculino,Bolsa,Acessórios,26,São Paulo,M,Lavanda,Verão,3.7,No,Ar Do Dia Seguinte,No,No,14,Cartão de Crédito,Bi-Semanalmente
2416,21,Masculino,Blusa,Roupas,34,Brasília,XL,Lavanda,Cair,4.3,No,Padrão,No,No,30,Cartão de Crédito,Semanalmente
2417,59,Masculino,Moletom,Roupas,83,Belém,S,Preto,Verão,4.0,No,Ar Do Dia Seguinte,No,No,26,Pix,Cada 3 Meses
2418,21,Masculino,Meias,Acessórios,24,São Paulo,M,Oliva,Cair,3.3,No,Padrão,No,No,32,Dinheiro,Quinzenal
2419,22,Masculino,Saia,Roupas,69,Curitiba,S,Indigo,Cair,4.0,No,Ar Do Dia Seguinte,No,No,47,Pix,Cada 3 Meses
2420,26,Masculino,Luvas,Roupas,40,Belém,M,Azul,Cair,2.7,No,Ar Do Dia Seguinte,No,No,11,Cartão de Crédito,Cada 3 Meses
2421,41,Masculino,Luvas,Roupas,87,Palmas,S,Verde,Inverno,4.2,No,Frete Grátis,No,No,28,Boleto Bancário,Anualmente
2422,37,Masculino,Mochila,Acessórios,46,Cuiabá,L,Rosa,Primavera,4.6,No,Padrão,No,No,2,Dinheiro,Cada 3 Meses
2423,30,Masculino,Mochila,Acessórios,82,Salvador,M,Pêssego,Inverno,4.8,No,Retirada Na Loja,No,No,45,Dinheiro,Semanalmente
2424,49,Masculino,Vestido,Roupas,81,Campo Grande,M,Roxa,Verão,2.8,No,Frete Grátis,No,No,7,Dinheiro,Cada 3 Meses
2425,49,Masculino,Calças,Roupas,57,Cuiabá,M,Pêssego,Inverno,4.5,No,Ar Do Dia Seguinte,No,No,28,Transferência Bancária,Bi-Semanalmente
2426,58,Masculino,Cachecol,Acessórios,49,Belém,S,Oliva,Verão,3.0,No,Envio Em 2 Dias,No,No,34,Boleto Bancário,Trimestral
2427,70,Masculino,Sandálias,Calçados,42,Fortaleza,M,Oliva,Cair,4.6,No,Frete Grátis,No,No,26,Boleto Bancário,Cada 3 Meses
2428,27,Masculino,Suéter,Roupas,26,Natal,M,Roxa,Primavera,3.3,No,Padrão,No,No,45,Pix,Trimestral
2429,65,Masculino,Botas,Calçados,38,Recife,M,Tolet,Primavera,4.4,No,Ar Do Dia Seguinte,No,No,34,Transferência Bancária,Anualmente
2430,57,Masculino,Shorts,Roupas,57,Belém,XL,Marrom,Verão,4.4,No,Padrão,No,No,47,Dinheiro,Quinzenal
2431,20,Masculino,Tênis,Calçados,100,Campo Grande,XL,Branco,Verão,4.3,No,Expressa,No,No,42,Transferência Bancária,Trimestral
2432,34,Masculino,Moletom,Roupas,73,João Pessoa,S,Oliva,Cair,3.4,No,Expressa,No,No,27,Dinheiro,Cada 3 Meses
2433,59,Masculino,Bolsa,Acessórios,66,Teresina,M,Pêssego,Inverno,2.8,No,Retirada Na Loja,No,No,43,Pix,Por Mês
2434,54,Masculino,Luvas,Roupas,73,Teresina,M,Azul,Primavera,3.4,No,Padrão,No,No,16,Pix,Bi-Semanalmente
2435,36,Masculino,Chapéu,Acessórios,45,Rio de Janeiro,M,Marrom,Primavera,5.0,No,Retirada Na Loja,No,No,40,Dinheiro,Por Mês
2436,21,Masculino,Sapatos,Calçados,27,Palmas,S,Preto,Cair,4.5,No,Frete Grátis,No,No,29,Boleto Bancário,Bi-Semanalmente
2437,52,Masculino,Mochila,Acessórios,24,Manaus,M,Yellow,Cair,2.7,No,Retirada Na Loja,No,No,38,Transferência Bancária,Trimestral
2438,43,Masculino,Suéter,Roupas,59,Goiânia,XL,Magenta,Inverno,3.4,No,Retirada Na Loja,No,No,34,Cartão de Débito,Semanalmente
2439,32,Masculino,Botas,Calçados,20,Goiânia,S,Ciano,Inverno,3.4,No,Expressa,No,No,30,Dinheiro,Semanalmente
2440,55,Masculino,Cinto,Acessórios,44,Aracaju,M,Marrom,Verão,2.8,No,Padrão,No,No,45,Boleto Bancário,Anualmente
2441,31,Masculino,Suéter,Roupas,90,Fortaleza,M,Vermelho,Primavera,4.7,No,Padrão,No,No,47,Cartão de Débito,Anualmente
2442,45,Masculino,Chapéu,Acessórios,36,Manaus,M,Preto,Cair,4.7,No,Frete Grátis,No,No,5,Pix,Por Mês
2443,53,Masculino,Jaqueta,Roupas,95,João Pessoa,L,Tolet,Inverno,4.7,No,Frete Grátis,No,No,50,Transferência Bancária,Bi-Semanalmente
2444,24,Masculino,Bolsa,Acessórios,30,Florianópolis,M,Verde,Primavera,3.4,No,Envio Em 2 Dias,No,No,24,Pix,Bi-Semanalmente
2445,47,Masculino,Vestido,Roupas,65,Porto Alegre,S,Ouro,Cair,3.7,No,Expressa,No,No,15,Transferência Bancária,Bi-Semanalmente
2446,63,Masculino,Cachecol,Acessórios,96,Curitiba,M,Marrom,Verão,4.1,No,Retirada Na Loja,No,No,50,Transferência Bancária,Semanalmente
2447,38,Masculino,Moletom,Roupas,65,Belém,L,Pêssego,Primavera,2.9,No,Envio Em 2 Dias,No,No,7,Cartão de Débito,Por Mês
2448,59,Masculino,Shorts,Roupas,47,Campo Grande,L,Pêssego,Cair,3.2,No,Retirada Na Loja,No,No,10,Cartão de Crédito,Quinzenal
2449,54,Masculino,Sapatos,Calçados,25,Porto Alegre,S,Tolet,Cair,3.0,No,Frete Grátis,No,No,38,Cartão de Débito,Bi-Semanalmente
2450,26,Masculino,Cinto,Acessórios,56,Cuiabá,S,Tolet,Cair,4.1,No,Expressa,No,No,31,Cartão de Débito,Quinzenal
2451,68,Masculino,Meias,Acessórios,76,Porto Alegre,M,Magenta,Cair,4.5,No,Padrão,No,No,7,Pix,Trimestral
2452,41,Masculino,Óculos de Sol,Acessórios,60,Belém,M,Roxa,Cair,3.4,No,Retirada Na Loja,No,No,27,Boleto Bancário,Por Mês
2453,68,Masculino,Vestido,Roupas,67,Natal,L,Roxa,Inverno,4.1,No,Expressa,No,No,45,Transferência Bancária,Cada 3 Meses
2454,21,Masculino,Joias,Acessórios,95,Aracaju,XL,Ciano,Primavera,4.6,No,Retirada Na Loja,No,No,13,Boleto Bancário,Anualmente
2455,32,Masculino,Luvas,Roupas,72,João Pessoa,M,Magenta,Inverno,4.6,No,Expressa,No,No,33,Pix,Anualmente
2456,20,Masculino,Sapatos,Calçados,98,Recife,L,Lavanda,Primavera,3.4,No,Expressa,No,No,25,Cartão de Débito,Cada 3 Meses
2457,59,Masculino,Botas,Calçados,83,João Pessoa,M,Verde,Inverno,3.3,No,Envio Em 2 Dias,No,No,5,Cartão de Débito,Por Mês
2458,53,Masculino,Óculos de Sol,Acessórios,37,Rio de Janeiro,M,Marrom,Cair,3.6,No,Envio Em 2 Dias,No,No,23,Dinheiro,Trimestral
2459,66,Masculino,Sapatos,Calçados,85,Campo Grande,L,Turquesa,Cair,4.6,No,Frete Grátis,No,No,17,Boleto Bancário,Semanalmente
2460,47,Masculino,Jaqueta,Roupas,36,João Pessoa,L,Tolet,Cair,4.3,No,Envio Em 2 Dias,No,No,14,Dinheiro,Semanalmente
2461,58,Masculino,Vestido,Roupas,36,Natal,S,Lavanda,Inverno,4.0,No,Retirada Na Loja,No,No,28,Boleto Bancário,Anualmente
2462,28,Masculino,Cachecol,Acessórios,86,João Pessoa,L,Vermelho,Verão,4.8,No,Ar Do Dia Seguinte,No,No,19,Pix,Semanalmente
2463,68,Masculino,Cinto,Acessórios,99,Recife,XL,Laranja,Primavera,4.3,No,Padrão,No,No,31,Pix,Bi-Semanalmente
2464,60,Masculino,Bolsa,Acessórios,21,Belo Horizonte,XL,Indigo,Verão,3.3,No,Padrão,No,No,25,Transferência Bancária,Bi-Semanalmente
2465,47,Masculino,Sandálias,Calçados,84,Rio de Janeiro,L,Cerceta,Inverno,2.8,No,Expressa,No,No,4,Dinheiro,Bi-Semanalmente
